"gid","name","status","geom","len"
9065,"дорога №9065",True,"0105000020E610000001000000010200000019000000B25D465623424740E1FC3CFCEB384E40B39190ED21424740BA6A9E23F2384E40D44C52F41B42474068AF3E1EFA384E4030F2B22616424740B3AA6FAAFF384E406062E245154247402BBC708C09394E40C6E5D3BE144247405502188513394E40783F13060A424740F14520031E394E40C549AB6BFE414740EB353D2828394E401C32D417F8414740F009230736394E40330F05D8EC414740F27D71A94A394E4055FE1076E5414740A8F68EBF59394E40B612BA4BE241474050CEAB9564394E40FE79BF76D5414740F5F57CCD72394E40841C4AA3B84147409B012EC896394E4041BCAE5FB0414740A335ABE39D394E40587F3AD4A5414740B3D6AB23A2394E40151F9F909D4147401C678984A5394E40620F92AA92414740D6AFCFF7AE394E40E84D452A8C41474031DC6FA3B7394E40497C934B8841474095CCFB49C6394E40D44334BA83414740DEA74F17CE394E403F6AB86D84414740F8BC87F0D4394E4044D9001187414740F02F270DDA394E402773E26190414740D07A9D79DE394E407CB4386398414740492245AEE5394E40",NULL
9066,"дорога №9066",True,"0105000020E6100000010000000102000000700000008BCCB79965614740C9714CBB3D4A4E40F5D8960167614740FF25A94C314A4E4094C4ED2B6A61474093F07332274A4E4012C138B874614740BDA02A4B194A4E402176A6D079614740DB2626B90D4A4E4026FF93BF7B614740B6DF3543054A4E405BF8B0CD7C614740EFAEB321FF494E40EC7C89C278614740BE631D33F5494E40993336CF6C6147400C40A374E9494E40F04FA91265614740BCE9961DE2494E403D409C2C5A614740A1A014ADDC494E407183EB9B45614740C88ED7CDD6494E4045E6DBCC32614740B743C362D4494E4097C3938213614740632BC313D5494E40A4F2C011EE604740F29DF3AED5494E40FFAD090ED4604740C9247E20D4494E40E0DB4F21B2604740CC50CBC5CE494E4084CE1033A0604740156B5D0FCB494E4071C4FFC297604740432B4190CD494E40844C8D2B8960474050B46103D8494E404E9DA27E7260474095FBD3FCE7494E403FE834666D604740CFBF5DF6EB494E40FC879922656047401BF5108DEE494E40495EE7F05A6047400F61FC34EE494E40F648DE944D604740D406CCE8EC494E4021AE9CBD3360474092CF8657ED494E4094E23ECD246047402142B7F2ED494E406DE8C138136047403D21E0B5F0494E40AB23473A03604740BFF9C385F2494E407AFD497CEE5F4740481F4EBBF3494E40F8771101E25F474030F7240BF3494E40B34703D3C45F47406379FC83ED494E408C33E1F2B35F4740522EE818EB494E406F319AF0A65F4740F381D371EB494E40870ECBB09B5F4740D3702596EF494E408F5033A48A5F4740586A6226F6494E402FD4AB12765F4740681FD03EFB494E406D0F3114665F47404E5BC8C8FE494E40F49BD3765D5F4740DDCDF863FF494E407685E39E535F4740668929ECFD494E40F8889812495F4740F827A72CF9494E4015EFB6C13F5F47404689A768F6494E402CB24236355F4740A0EE4D1DF5494E40C223E0C61C5F474006E8082AF4494E403AFB14110F5F4740AC826275F5494E40E25C1EC6FF5E474057D4BBD3F8494E40E2A65027EA5E47402F505260014A4E4072A9A514CF5E47402541B8020A4A4E403757282DB75E4740EC713A24104A4E402DA924FC9C5E47402B7D3210154A4E402CF3565D875E4740E8AF462C184A4E4073BE3335645E474058A76F3E1A4A4E4017974FFB525E47404C135BE6194A4E40E21BAFE53A5E4740475C5BD3174A4E40DCC24E0C245E4740CBD01D69154A4E40EE940ED6FF5D4740F66FA829134A4E404072C68BE05D47400E9E094D124A4E40303BD56BC45D474046D7E0D80E4A4E4056FD005AA95D47409B85877A0B4A4E4086D10726925D4740372273C0094A4E409EC8DD31865D4740DE52735E084A4E406C883B28725D4740ED180DCF014A4E40326A08D8585D47405FB7088CF5494E406C6A8FCD445D4740469AD3C0EA494E4096B5A8AA2B5D4740B41776BDD9494E402B0DA1EF135D47403EE4D29DCC494E40CA422A7B015D4740601B96ABC4494E409EA51AACEE5C4740A614CF34BC494E405133A48AE25C4740689F7D9BB4494E403CF54883DB5C4740E9F2E670AD494E40E570F783CB5C4740ECBFCE4D9B494E408DB85BEDBC5C47404D13B69F8C494E40753F02DAB15C4740B7CE64A483494E4092BFC5D4A75C47407AEFB95D79494E408324FD07A25C4740BEBCA54176494E40C71CBA8F925C4740F68B232070494E40D9D4D40D6F5C4740A314BE0864494E40770A5E995C5C474012876C205D494E409A2DB4CE535C47400E66136058494E40F0FB372F4E5C47407C421B2554494E408623A35E4B5C474041E8EAD852494E4072E54757445C4740BD7960B653494E4038633D5A415C474015B3B9C557494E40FA8B8F053B5C47400EC5782865494E4046483888315C47401CE43FEE6C494E40BACAC97A205C4740E0E8746A78494E4032885979135C474043B6E2D17C494E4014D044D8F05B474018062CB98A494E40DACBB6D3D65B4740C5E2378595494E40AE2EA704C45B47405DBD2FD39B494E4056760B6EB55B474014A39D899F494E408594449B885B47400B2AAA7EA5494E402362EF6A5E5B474095DAE621AE494E400E06E8082A5B4740EE98BA2BBB494E40C3E050AEDF5A47405C59A2B3CC494E405C6F40F09D5A4740CBAF308EDB494E40121A1C80685A47409B487A62E7494E40A24CFE82385A47400C35AF8FF3494E40A583F57F0E5A474030E6F8B2FE494E403A36A73748594740F1170EDF1D4A4E40D52B1B8CC75847404514EEF0324A4E40166646E46058474035A781D5474A4E40DD764600DC574740BA7E66B5654A4E40C94E8935A657474022F2A7D7774A4E406E56D867295747408EF458E9A44A4E401EA8531EDD564740A3CEDC43C24A4E40AAA33E24D7564740AC36A4F6C74A4E4010F7A287EB564740788C3C5AE64A4E40B521B53F06574740094FE8F5274B4E40A2FDFE83FE564740E0B31AB73D4B4E4037F11F1CFD564740AD2B0BCB444B4E409432A9A10D5747406C62DC685B4B4E40",NULL
9067,"дорога №9067",False,"0105000020E61000000100000001020000004400000068AD0DBA296E4740ABFEAD090E4D4E40B0B03B38336E474050841E7B074D4E40BAC21616376E474063FB7F8B044D4E40BF65A950386E474005E51137024D4E40F0D5D86F376E474013150555FE4C4E403CAC263E2D6E4740CFC8D6E9F64C4E405034B4A61E6E474033ADA81CEE4C4E40682B8AB2126E47400E6CF019E44C4E40A5660FB4026E474086CD5BD0D64C4E40884A2366F66D4740323619FACC4C4E40A5CAE660EC6D47402387E354C64C4E4049BDA772DA6D47404B7BDEE8BE4C4E4043989130C26D4740BAF3C473B64C4E403447FBC4A66D47400CF7DBE8AD4C4E4012BCC6D3976D4740D8EF8975AA4C4E408F368E588B6D4740CEF11B70A74C4E407B12D89C836D474076285481A44C4E4071E65773806D47403687B542A24C4E40D1E05BFD7D6D474032D6EDA29E4C4E40A28AD1297E6D47403472CC689A4C4E4046FF1543836D4740C15F8209924C4E40BA1DD088886D4740FB34385B8A4C4E40BF8C182C8B6D474063CAD12D854C4E40297F52488D6D4740541B9C887E4C4E40FEB1B5638F6D4740212BAEE06D4C4E40631B02918F6D4740A1EEA8D6674C4E40F90E23298E6D4740E4BB94BA644C4E40BA032B3D896D4740B0B44247614C4E40C802CBB6786D4740C07ADCB75A4C4E4036125784516D4740D9BFA1A64C4C4E40E803B80F2F6D4740E5DAABEA404C4E406AEDC737256D4740820D3E833C4C4E40F14520031E6D474019F96129374C4E401C61ACCA196D4740A5507177314C4E406937FA980F6D4740C81462E41B4C4E40508A56EE056D4740F8020EFC034C4E407702507B006D474086072868EE4B4E4073ADAC23FD6C4740D685C4E2DC4B4E40A78C24E6FE6C4740D5004AE8D34B4E40B2B8A40F026D47406F884C54CA4B4E4016084CF1026D474056DBA8A9C04B4E407CA5E2B5016D4740387705ECB44B4E4073ADAC23FD6C47403341C351A84B4E40699BD145F96C474090D8EE1EA04B4E40BF83FAF1F26C4740E9B81AD9954B4E4046F6F708EB6C4740583101648D4B4E40BA7889FBD96C4740371C96067E4B4E408DA72F95C86C47403E100F176F4B4E40A59E05A1BC6C4740679AB0FD644B4E40C7A7B68AB46C47400A1AE9FB5F4B4E40585128B0A56C4740267ACF37584B4E406ACA04B28D6C4740A4B217C04A4B4E400934D8D4796C47406F6E02C23D4B4E4086B9933E636C4740234A7B832F4B4E40B682A625566C4740A4552DE9284B4E408F54DFF9456C4740177FDB13244B4E40989647ED346C4740486B0C3A214B4E405DF69095046C4740F237EB9D1B4B4E403B51B758F66B4740B2964C5F194B4E406F9406C8E16B4740856C0F31144B4E40E2E24D23D26B474010C41E7F0E4B4E4039E51B1BCB6B4740775380DE0A4B4E4064E60297C76B4740F7104361064B4E40CA69F40FC76B4740EEA87BAE004B4E406EF8DD74CB6B4740A73BF482F44A4E40A9948DBDCD6B47403B06BF68EA4A4E400EFED9EACD6B4740723F96F4E64A4E40FF62111EC86B4740A8F3F285DA4A4E40",NULL
9068,"дорога №9068",True,"0105000020E61000000100000001020000006D000000ABE23213B16E47408F238C55394D4E40781C5080726E474046FD3F98254D4E4068AD0DBA296E4740ABFEAD090E4D4E40D0CBCDDCE86D474075633035F84C4E407891AE3EC36D4740B1D4C44CEC4C4E40B6CC3340B36D47400CD01154E84C4E40C4B12E6EA36D4740E45CD438E54C4E40EF16ED96896D474092E0B2AFE14C4E4015F3BDD06D6D474046ABFF18DF4C4E40EEC4F6A45D6D47409AC3FF67DE4C4E4022084614496D474070B4E386DF4C4E4048FEBB992C6D4740397B0CFBE24C4E402B46A7F8096D4740E80D9CD8E84C4E40392BA226FA6C47408D124FD1EC4C4E4080780206EE6C4740A8EB3F21F14C4E401A3F43EED86C4740BB4B3D66FB4C4E40B9269309AE6C4740C8DDD6CC104D4E4090A6D5EB716C4740BE56F8E92E4D4E40775D09EE516C47405E1DB6E33C4D4E40AB04300A276C4740D0A80A57514D4E40AFD74F5A136C47408A39083A5A4D4E40F2E9B12D036C4740F8945286604D4E409139E004F06B4740A827E263664D4E407D93A641D16B474038AFFBD86E4D4E4047CA1649BB6B4740DCAD765E744D4E40EF2B20FEAB6B47405839B4C8764D4E40162296838F6B474086F99749794D4E408782BE993D6B47405A4E9DA27E4D4E40F0085D78146B4740762DC665814D4E40967C47E8C26A4740D43DFC46854D4E409FD85427B16A47407AD85592864D4E407D4D2036A26A4740BA79F4D0884D4E40BCBCEFCE906A4740A6FC5A4D8D4D4E40B10EEC9D766A4740B4A5587F954D4E4089A8D3CB396A4740BB80F2D2A84D4E40F7EBA930116A4740A9184229B54D4E4057163BD0F969474065451ED2B94D4E409016C2C5E5694740994C7045BD4D4E4004650921D66947405D5C99A6BE4D4E4017D3F13DC86947401B255415BF4D4E40DC9A19A2AF69474069F6E571BD4D4E4036D4DE967E69474025A47F93B74D4E40B80721205F694740A5677A89B14D4E407B7D52921A694740A243E048A04D4E409A46EE44A4684740644C0BA8814D4E409BD9F85D2268474040193E7D5F4D4E40787E5182FE674740EC81FBA6554D4E40CCDC32969F67474074AF3841404D4E408AF5FC1F166747406B555C66224D4E4026570CB2C06647401062C2C30F4D4E40C01D4D9AAB664740D7A3703D0A4D4E40250516C094664740E76F4221024D4E40F4F8BD4D7F66474003D0285DFA4C4E40523530A825664740821C9430D34C4E40CD898741AA65474014E2DB05944C4E4034BE2F2E55654740596ABDDF684C4E4086B58C2F356547401499147A584C4E40027A8615136547404F852E97434C4E40BD2FD39BF664474075FAE6A3314C4E4044EC0214D96447409BEA24B6164C4E400EBB945FAB64474028F1B913EC4B4E40C98A86318E64474076543541D44B4E407F1BBD7559644740599F1793A34B4E4052C8DF073164474071708EDF804B4E409F9E2DD626644740F8109E1A794B4E40F6BAA0191F6447403BE4C171744B4E40AD832804176447404F5B2382714B4E40890AD5CDC5634740D0C5F0225D4B4E4085FA4CAC42634740EC472F0F3E4B4E4037ECAD37206347408B16A06D354B4E40F3BB9F09036347404FA786472C4B4E40305BFCB7DC62474061996D5D204B4E40A58E441E776247403FA65AB0F94A4E4056140A6C2962474066BCADF4DA4A4E4072C45A7C0A624740259694BBCF4A4E40BA4505F3FC614740ECD74235CA4A4E40A2B20694F26147409C8136DEC24A4E40A116DE40DC614740DBAE867AB04A4E4031CB434BC3614740C07630629F4A4E40E3885A3FA26147402CDFE984864A4E40CFFCC5C782614740FE405EB46C4A4E40C54EC29668614740803B9A34574A4E40514AAD9C62614740E860A2E6504A4E4016AEFD5360614740DFF8DA334B4A4E404BA71A62616147406699EA6E434A4E408BCCB79965614740C9714CBB3D4A4E40D3E98A636E614740841FE6DC374A4E408156050F786147406F1DD25E334A4E4004F6E2D58361474047AA9443304A4E408B0409409261474042F394302E4A4E40B332D06BA26147402ACB6B802D4A4E40C269C18BBE614740E24680892E4A4E40CDB3ED0FEF614740DB6333D1314A4E4012E4FB3D0C6247404514EEF0324A4E40518B1C7D27624740A5C00298324A4E407D42D19739624740A5C00298324A4E4049E5DCDC4E6247406F1DD25E334A4E40E86C5C5A6862474062F316B4354A4E401A4927B792624740364E5480394A4E40A271F26CA062474088D0AD7C3B4A4E405A0AED41AD6247404503C2983E4A4E40D37D4ADFB5624740682F91C1404A4E40172CD505BC62474020ABA5CA414A4E402A1C412AC5624740328C6088414A4E4078C201E3CF624740CD284CCE3F4A4E405B423EE8D96247401743DE173C4A4E409B030473F4624740EF703B342C4A4E4032C797F5076347404D98D5E0224A4E405452CCE616634740866753BF1C4A4E40",NULL
9069,"дорога №9069",True,"0105000020E610000001000000010200000011000000F426D0717F6F474086EEEDF19D4C4E4059901C9F7F6F474019294AF8944C4E4025B1A4DC7D6F474099EC44EE8E4C4E40507E41C17B6F47403C6C7DEC894C4E4050B28B587A6F4740488787307E4C4E404B0FF91D796F4740008459B2744C4E40117349D5766F474003B6DECA6D4C4E40CDF808466F6F4740E97294CD664C4E40B9D4528A676F47407013A4085F4C4E404161F5EC5E6F474003CFBD874B4C4E40626AA6D6566F4740F20467953E4C4E40BEDBBC71526F474048B945AA394C4E40103BF82E4A6F4740735E08DE354C4E405C1146FD3F6F4740F8D2CA73334C4E4006A799492F6F4740C87C40A0334C4E4065EBCF34176F47409E6D24BF344C4E40123DDF05006F4740A737482D394C4E40",NULL
9070,"дорога №9070",False,"0105000020E61000000100000001020000005B0000006A5A18D8196F474019E19288954E4E403074362E2D6F474077F700DD974E4E40E43911B34D6F47409817601F9D4E4E40F47002D3696F474014A39D899F4E4E404B0FF91D796F47406625F785A14E4E40112917748C6F474081FEE7D5A54E4E4055A35703946F474004D7CBA5A74E4E403957DE9F9C6F47400F6BE0FDA74E4E40B653292CA76F47409F73B7EBA54E4E4005148F30B16F47402A3520E7A24E4E4048742A74B96F47404EF79562A24E4E4091ABA289C16F47402F7C8ED9A34E4E40314DC752DA6F47406D7B16DFAB4E4E4014B35E0CE56F47409A35C2ECAF4E4E40C26DC89AEC6F474016C1FF56B24E4E40EA9B8FC6FC6F47403E343D72B54E4E407BA2EBC20F704740364BB846BA4E4E40CD9D4FD31D7047404CDD3AA4BD4E4E40B6DAC35E2870474033AFD980BE4E4E404C84B2953C704740DF90A1BEC04E4E402FEA494F477047402BC65455C34E4E409BC69BA15D704740EFD57DB6C44E4E4065355D4F7470474089DCC2A9C54E4E404516C49B907047401749BBD1C74E4E40AB1B391CA7704740B6903644CB4E4E40391FE8B2E2704740CA86DADBD24E4E40490CA77114714740CD316A08D84E4E40B823F7CF2E71474019671D9FDA4E4E40A6CFB3FE3B714740BEFB3E77DD4E4E40BE62B25D467147405019FF3EE34E4E4062D7F6764B7147400C40A374E94E4E407172BF4351714740CDBC6603FA4E4E4041E8EAD8527147403229F4B0064F4E406CE9D1544F7147408B016D06134F4E4063F19BC24A71474000B3D6AB234F4E4084C6021544714740B3F96EA9394F4E400FA848CF3E714740A6E1A5E5514F4E4070A24C593C7147409B560A815C4F4E4010DC92663D714740FC11D08E654F4E407ACECC823F714740F7D3DA8F6F4F4E404EB340BB43714740937F773C774F4E40EA6399D94271474055F3C1D77C4F4E400FA848CF3E7147402E8F3523834F4E40E051BEFB3E7147409733805C874F4E401E43119C44714740D18778358A4F4E40687A89B14C714740D7CEE6278B4F4E40B07DB72F56714740D7D41E9B894F4E40F980E5AD5F714740F29E5E84844F4E40B119E0826C714740CDCD37A27B4F4E40A334E5547C71474079ACBE5F714F4E40C050D1A28871474029CC7B9C694F4E4064C515BC8D71474032B500C8644F4E40A873A0E29371474017E247EB5E4F4E4017D522A29871474038F92D3A594F4E4021CD58349D71474064A428E1534F4E40657BE35AA3714740A094FF7F524F4E40799F9916AB71474088669E5C534F4E40EC8909C5B171474074E904D9574F4E40CB36267ACF714740CBB50D48674F4E401A93B4D1EF7147405DDC4603784F4E409D18ED4CFC7147405251AB9E824F4E403DBA11161572474047CF882D984F4E40A87CBE1C2C724740123E4ADBAE4F4E40A8FE412443724740A0B3BBF6BB4F4E402394089E8C7247407A6A9A1CE34F4E40C44FD2B2A4724740FC4BF7DFEF4F4E408071BA76B3724740E17B7F83F64F4E40421C9029C472474057BA1688F94F4E402F9402C1D27247400E30F31DFC4F4E40B6A2282BE17247400E30F31DFC4F4E403ECBF3E0EE7247405FAC14A7FF4F4E40B36B312E0B7347407E2A5DB00A504E401E2EDE34227347402CB7B41A12504E403238EFA42A734740AE89607715504E40B5D7CC6B36734740FD69A33A1D504E409CC6511443734740D5FFDE1225504E40EA86B7184D7347407A9400EB27504E40C997AB7A54734740F72576C828504E406DF24A485A734740AE9B525E2B504E40118134AD5E7347404255F1EB2C504E40BBB2B04C647347403C084B862D504E4064B0E2546B7347404EE905442D504E4042A7316B73734740D8A436CC2B504E4056E58C727A734740661767672C504E40CACFFC208173474006651A4D2E504E404DF15DEFA37347404503C2983E504E4036CAFACDC473474080F0A1444B504E406281AFE8D67347408F2F46C950504E40F810F9D3EB7347402930534953504E40C9569753027447402930534953504E4080BB4791107447402A368BBC51504E40",NULL
9071,"дорога №9071",True,"0105000020E6100000010000000102000000130000000EE08849137047407583578110524E40C948AC7B1A704740EE72B62517524E405057D2E5287047401F6228CC20524E401FB3582F2B7047408F5951DE22524E403D4DC175207047406FD2D96E27524E40E981EA7AFD6F4740C834893034524E40F2C3526EEC6F47402980BD1D3C524E4040CEEAD3E06F4740F47BAC2A45524E402CAA3418D96F4740ABEB504D49524E40B31C322FD16F474002AFE0C84D524E406FA2F19FC96F4740709A99F452524E403097F9B3C46F4740C00A4B9759524E40F1715C7CC06F47402EF0CB4F60524E401D8DE843BC6F474084AD235866524E40D46F157AB36F474016551A8C6C524E4051D037B3A76F47405A31B7D672524E40E62730F88F6F4740BE21437D81524E402E8F3523836F4740D19BE50D8B524E4046A0B07A766F4740E415889E94524E40",NULL
9072,"дорога №9072",False,"0105000020E61000000100000001020000000F00000073524E6A1E4247405D7578639C3A4E409A48C4EF014247408580D7C2873A4E4039B29712EE41474032C1BA3B7C3A4E408A11D3CFE5414740B88FDC9A743A4E40E682E96AE14147409E7AA4C16D3A4E40420EA551DC414740C6F594415A3A4E4024D813B8D0414740A051BAF42F3A4E408063CF9ECB4147407D789620233A4E404B500D45CB414740A49AA3D81B3A4E40557C8D6ECE4147400F14D3E0113A4E40BF6EC78AD04147401AE1ED41083A4E408A5B0531D04147401D41857E013A4E40B55CECACCC414740A49F15BDF8394E403760A120C24147406571FF91E9394E401B649291B341474069F1738DE0394E40",NULL
9074,"дорога №9074",False,"0105000020E610000001000000010200000038000000B3D30FEA22544740D90EA1A586414E40EB0324F5F9534740F43D7ECA8C414E4029594E42E95347402394089E8C414E40FD39BB6BBF534740314E322889414E401AA0D91AB6534740E5A2B5FD86414E40D625998BAE53474088AC246882414E40BD5E5095A55347408D182C8B78414E40E95F3711A253474025AE635C71414E40D55526A199534740E20511A969414E4079628CFE8653474094E9865C5F414E40CBA722707F534740F64B1F155A414E4021904B1C795347407593180456414E40A93693CA6F534740EC6D8ECE54414E4056ED3FD7635347403A39E8B754414E40695B28F455534740C13E952E58414E4021729FC14B534740057756C15E414E400C3444BA44534740A314BE0864414E405EAD24C33B5347408710FC146C414E406C921FF12B534740015C7F0173414E407B91BF6A1B534740E5E72BED79414E40938895760F5347409C4363377D414E401E5036E50A534740D82D02637D414E4075385F91045347409DD3D1167C414E40D666ADB20053474052BEFB3E77414E40975BB5C6FB5247408EED105A6A414E40612E4E21FC524740225CB7F75F414E4028C6E86FF8524740CB619C6450414E40E3175E49F252474050A50B5641414E40A09D1DBAEA52474001F9122A38414E40910255EDE452474024DAE9622E414E40911CFA38E45247409DD43CEC2A414E4027101BD1E25247409F8AC0FD25414E40B894F3C5DE524740D873E3271F414E407E2C8E14DB52474094EAF1310E414E403F07F1DCD6524740A0C37C7901414E409A780778D2524740A3096F6AFB404E40C10AA650CC52474040C6376FF7404E40ADCC4A49C5524740946EA69DF5404E40BBCBEAC2B452474059147651F4404E400D2B2680AC524740427CBB80F2404E408F2EDBF3A15247409E013FF4EE404E4016A1D80A9A5247405F10EC53E9404E406D6F5C6B94524740AF91C94EE4404E403C7DA9447E524740376C5B94D9404E4045BF11386D52474078C201E3CF404E401FC594A35B524740B23B93ECC7404E400F74FE37405247409E7939ECBE404E406FD2D96E275247409D082CCAB6404E40519C48D51B5247401CE09398B1404E403EACDCB0125247401F268689AB404E40C07B478D095247405232946EA6404E4003740415FA5147407EF1FBEDA1404E401159FF42EA514740BB01B04B9E404E4093420F6BE05147404DBAD2D798404E401F3EFA70DA5147408B5AF51494404E40D163EF20D15147404DC8BDAF80404E40",NULL
9122,"дорога №9122",False,"0105000020E610000001000000010200000005000000FF6F91200124474048049953B85F4E405AA0DD21C52347402633839D07604E402D67A5FF9B234740F672E9A91F604E406633E25D89234740A42D533827604E400814FB157C234740E5FC039B29604E40",NULL
9124,"дорога №9124",True,"0105000020E61000000100000001020000000B000000D0A744C82F234740C477071D19604E406B195F6A3A2347407A71E2AB1D604E402ADA667451234740301812E62C604E400122B3695B234740C84E2E7C33604E403710DC92662347407D563E703A604E4081D7C2876D234740066E934039604E40C287122D79234740E787B60831604E400814FB157C234740E5FC039B29604E40543DF438672347401ED5FA6C2E604E40C757F1FC582347401ED5FA6C2E604E402ADA667451234740301812E62C604E40",NULL
9327,"дорога №9327",False,"0105000020E61000000100000001020000001A000000B39F200C97634740C470BF8DDE374E4088D2832799634740A20BEA5BE6374E40879E39909A634740EE43DE72F5374E403BC8EBC1A463474008066BF706384E408DC34FD2B2634740C41BE3D418384E40AADF3B20BF6347400F71BDB733384E405DEF4806CA6347401222CFE451384E403222AC21CC6347405C3AE63C63384E40890AD5CDC5634740AAB294D16D384E40B40BBC49C2634740636B6C6578384E40D10D034CCF634740E259828C80384E40F93BCA77DF634740BEB4F2DC8C384E4076381504EA634740788DA72F95384E40F568AA27F3634740C9D57E219A384E409D4C37E4FA634740C84510429B384E40B6DF354305644740F92B09F599384E40FA8DC0690B644740C9D57E219A384E409E0205831064474045D7851F9C384E40609335EA2164474051888043A8384E4048B6042A2D644740EF9BB11EAD384E40D54D18833D6447402E03CE52B2384E40FC613A634E644740786E90FFB8384E401998CBFC59644740C8B667F1BD384E4084A4AA645B64474026B330FAC0384E40E48409A359644740838F1C44C6384E4039EBF8D456644740F65FE7A6CD384E40",NULL
9328,"дорога №9328",False,"0105000020E610000001000000010200000017000000DEB7109A136847400E7FF21C36374E4091C71D801E68474080D6FCF84B374E407AEAECBF29684740BE77E5C468374E408DF4FD2F326847404C778D4C76374E40F700DD97336847402E8F352383374E40620DBCFF346847406BB697D98C374E401503249A40684740DE2D7F74A0374E408921DEDF45684740DAEACD03B3374E40893B832B456847409A80BADCBB374E4075FD27243E68474085ECBC8DCD374E400113B87537684740C1300510E3374E4058FBE021316847408FB7A68AF3374E40D0ECBAB722684740CA9E4EC301384E40E8E390C316684740082351C312384E4000A71C380C68474031D692E92B384E4035A039460D684740EBAE473C34384E4022B0CD21046847405A89D40F45384E4086634CB0EE6747400FFFFA3262384E40FE542646E0674740896D9C5E73384E4034828DEBDF67474012B00C6080384E408B6AB697D9674740EF2A5A6F8A384E40CD2E2988CB6747407ACD61AD90384E4082131B3DC8674740D7C3F24295384E40",NULL
9329,"дорога №9329",False,"0105000020E610000001000000010200000018000000D2489572085E47408DE9AE91C9404E4098C68A75055E4740AEF5A0FBCD404E409C1B2ECD085E4740E10D6954E0404E40029F1F46085E4740A724462AE7404E40238E2BE4005E474087F9F202EC404E400B15D2D0F55D474099DAADC0EB404E40B8E52329E95D474016FC917DEB404E40D54B42D8DF5D47406E3B2300EE404E40367A90F9DB5D474013B69F8CF1404E4091B75CFDD85D4740A6BFF27BF6404E4074CFBA46CB5D474099E6673403414E4004842051B25D4740161406651A414E408B10C3B3A95D47409B632FCA22414E40E2DE4614A45D474086CCF0FA27414E4051F28F63905D474024DAE9622E414E40BF1BC17C685D4740D65988693A414E40C75D2970575D474082B1193B3C414E40754820144A5D4740DB80199D3D414E400F290648345D47406D1ADB6B41414E40ED832C0B265D474072416C9F44414E40A92391C71D5D4740C3A3E8DC48414E40D09B8A54185D4740B2A3CC6152414E406006BEFD145D4740C13E952E58414E401EDA6C510B5D4740E68585A460414E40",NULL
9330,"дорога №9330",False,"0105000020E61000000100000001020000000B000000F7F8CE79D747474067BF492E5A314E40AB43C93F8E4747404B28D8DA56314E40AFFC43447B47474093C6681D55314E409B70AFCC5B4747409213DCFE4B314E40BCA9EDCB3E474740D177B7B244314E4064F1513530474740BB89100D41314E4073F0F1AE1F47474075B570B43E314E4024F83A04E9464740D578E92631314E401ED324C2D046474072BFE8972D314E40E8233A15BA464740866A943F29314E404882154CA146474066B2C92B21314E40",NULL
9331,"дорога №9331",False,"0105000020E61000000100000001020000000C0000001A756330353F4740D7A4DB12B9354E40621BA7D71C3F4740247035FCB8354E408D4C1B69043F4740A7BEE25FBA354E402CD093D7EF3E4740290D90C3BB354E40BB6A5496D73E4740A7BEE25FBA354E40D84EEF3DB73E474059F38876BA354E40B50DEDAD923E474005DB8827BB354E40EED9290C803E474065170CAEB9354E407EA83462663E4740C5C32055B9354E4070A58DD9483E47404712CEB8BA354E4090C4268D2C3E47406AB46675BC354E40B2CDD776243E4740393EFFE2BE354E40",NULL
9332,"дорога №9332",True,"0105000020E61000000100000001020000000200000054DDC8E1383F474048EAF307B9354E401A756330353F4740D7A4DB12B9354E40",NULL
9333,"дорога №9333",True,"0105000020E61000000100000001020000000D0000000014C8917340474034B3E08FEC354E408841052C5E404740FC00FFEFE3354E4013059F8B2B404740E25817B7D1354E40F0A9F7AF074047401EB63EF6C4354E4008A1CDBBFB3F47404B1FBAA0BE354E401A3F43EED83F4740155FA39BB3354E4084C99E4EC33F4740824F1839B0354E403ADC589AA53F4740721EA919AD354E40D9452CBD913F47404EECA17DAC354E40874AC8AC833F4740D13A4FE1AD354E40EB7BC333573F4740F6C9F6C6B5354E40F9461916483F474084ACB882B7354E4054DDC8E1383F474048EAF307B9354E40",NULL
9334,"дорога №9334",True,"0105000020E61000000100000001020000001E00000089FE1A5AAE2E4740821DFF0582334E40BBF9FCE6B42E47409761928087334E40D92F8E80C02E47401AD35D2393334E4079358AF6C22E4740EEF9505898334E404322C89CC22E4740E5524B299E334E402FFE11E1BA2E4740E1687D80A4334E40A80991C2AB2E4740BA2CCB7CAC334E409D2743FA922E47407918A42AB7334E409D8B1AA77C2E474033D7B331C0334E40E083D72E6D2E4740EEB5A0F7C6334E405C2E2CC94B2E474050E27327D8334E409BB7A0AD392E47406ADD06B5DF334E406EE64647282E4740E3F43F0AE8334E4091099D7C1F2E4740FD7F4177EE334E402AB638190B2E4740D9507B5BFA334E4025ABC722F22D47402BBC708C09344E40BF71080BDD2D4740FB68273916344E400C62FB24D22D4740E070D52B1B344E40063DE5E2B92D4740CA15DEE522344E400FFDC9CE912D4740473A03232F344E408195438B6C2D474088E41A553C344E40B04B9EFC272D4740F637B23C59344E40F273E899032D474076D954826A344E40ED4ED257EB2C4740C4C7CCAA74344E40480A1B54D12C47402F0B372A81344E40C971A774B02C4740E022410290344E403DDA931BA02C47403698E19A96344E40CC7454DA872C47402CD1FEAC9E344E40DF60B9EF622C4740C78AD0BEA8344E40C6FD47A6432C4740FFFA3262B0344E40",NULL
